rating,imdb_id,title,year,id
3,0048424,The Night of the Hunter,1955,878
2,0048280,Lady and the Tramp,1955,1170
3,0047969,Daddy Long Legs,1955,1693
2,0048641,Sommarnattens leende (Smiles of a Summer Night),1955,1735
3,0048281,The Ladykillers,1955,1827
3,0048140,Guys and Dolls,1955,2115
3,0046911,Diabolique,1955,2344
1,0046889,The Dam Busters,1955,2552
1,0048545,Rebel Without a Cause,1955,2926
3,0046969,The Fast and the Furious,1955,3158
2,0047878,The Big Combo,1955,3339
1,0048021,Rififi,1955,3404
3,0048801,We’re No Angels,1955,3739
3,0047898,Bride of the Monster,1955,4073
0,0048696,Tarantula,1955,4108
3,0048356,Marty,1955,4442
3,0048445,Oklahoma!,1955,4754
1,0048605,The Seven Year Itch,1955,4896
3,0048673,Summertime,1955,5165
1,0048254,Killer’s Kiss,1955,5403
3,0048473,Pather Panchali,1955,5471
2,0048127,Godzilla Raids Again,1955,6055
0,0047577,This Island Earth,1955,6468
3,0048124,The Glass Slipper,1955,6481
3,0048401,My Sister Eileen,1955,6615
0,0048512,The Prisoner,1955,7262
2,0048750,The Trouble with Harry,1955,7360
3,0048517,The Prodigal,1955,7797
3,0048133,Les grandes manoeuvres,1955,7878
2,0048432,Not as a Stranger,1955,8014
3,0049730,The Searchers,1956,357
2,0049787,The Spanish Gardener,1956,1559
3,0048977,The Bad Seed,1956,1216
2,0049408,The King and I,1956,1092
1,0049369,The Iron Petticoat,1956,1545
1,0051207,The Wrong Man,1956,2219
0,0049223,Forbidden Planet,1956,2306
3,0049287,Gunslinger,1956,2647
3,0049366,Invasion of the Body Snatchers,1956,2698
2,0049096,The Court Jester,1956,2730
3,0049934,War and Peace,1956,2861
0,0049010,Bigger Than Life,1956,2904
2,0049833,The Ten Commandments,1956,3076
3,0049189,...And God Created Woman,1956,3409
0,0048960,Around the World in Eighty Days,1956,3981
3,0049640,The Proud and Profane,1956,4245
1,0049363,Indestructible Man,1956,4402
3,0049038,Bus Stop,1956,4670
1,0049406,The Killing,1956,5414
3,0048956,Aparajito,1956,5470
0,0049902,Un condamne a mort s’est echappe ou Le vent souffle ou il veut,1956,5555
1,0035279,Saboteur,1956,5938
1,0049782,Rodan,1956,6064
3,0049471,The Man Who Never Was,1956,6308
3,0049314,High Society,1956,6641
3,0049043,Calle mayor [Main Street],1956,7394
2,0049470,The Man Who Knew Too Much,1956,7442
3,0049537,Flowing,1956,8314
1,0049904,The Unguarded Moment,1956,8358
3,0049196,Eyewitness,1956,8398
3,0049762,Sissi - The Young Empress,1956,8872
2,0048981,La banda degli onesti,1956,9055
1,0049293,The Captain from Kopenick,1956,9719
3,0049095,Le coup du berger,1956,9993
0,0050083,12 Angry Men,1957,302
2,0051114,The True Story of Jesse James,1957,965
3,0050307,Desk Set,1957,993
3,0050634,The Cranes Are Flying,1957,1015
0,0050539,The Incredible Shrinking Man,1957,1291
0,0050825,Paths of Glory,1957,1274
1,0050798,Old Yeller,1957,1121
0,0051077,Three Faces of Eve,1957,1660
3,0050419,Funny Face,1957,1747
3,0050783,Nights of Cabiria,1957,1765
1,0050585,Kanal,1957,1800
0,0050356,The Enemy Below,1957,1989
1,0050976,The Seventh Seal,1957,2043
3,0050766,Night of the Demon,1957,2160
1,0051036,Sweet Smell of Success,1957,2301
0,0050397,Fire Down Below,1957,2420
0,0050490,"Heaven Knows, Mr. Allison",1957,2429
2,0050986,Smultronst&auml;llet (Wild Strawberries),1957,2520
2,0050933,Sayonara,1957,2578
3,0051051,Tammy and the Bachelor,1957,2895
1,0050212,The Bridge on the River Kwai,1957,2981
3,0050861,The Prince and the Showgirl,1957,3007
2,0050105,An Affair to Remember,1957,3429
1,0050792,Oedipus Rex,1957,3994
1,0050371,A Face in the Crowd,1957,4552
3,0050998,Sorority Girl,1957,4559
1,0051201,Witness for the Prosecution,1957,4933
3,0050251,The Mysterians,1957,6624
2,0050599,Kiss Them for Me,1957,7017
2,0050407,Forty Guns,1957,7136
0,0050613,Throne of Blood,1957,7165
3,0050116,Amanecer en Puerta Oscura,1957,7420
3,0051151,El vampiro,1957,8321
3,0050549,Island in the Sun,1957,8685
0,0050610,Kronos,1957,8736
3,0050421,Danger stalks near,1957,9006
1,0052357,Vertigo,1958,609
3,0051964,M&auml;dchen in Uniform,1958,1572
0,0052374,The Fabulous World of Jules Verne,1958,1247
2,0052365,The Vikings,1958,1255
0,0052151,Run Silent Run Deep,1958,1363
1,0052278,Teacher’s Pet,1958,1364
2,0051622,The Fly,1958,2281
1,0051951,The Day the Sky Exploded,1958,2373
3,0051554,Dracula (Horror of Dracula),1958,2476
3,0052394,The Wild Women of Wongo,1958,2585
2,0052169,The Screaming Skull,1958,2763
3,0050706,Mon Oncle,1958,2823
1,0052311,Touch of Evil,1958,3146
2,0051658,Gigi,1958,3056
0,0051525,The Defiant Ones,1958,3238
3,0051383,Auntie Mame,1958,3321
3,0052182,Separate Tables,1958,3926
3,0052225,South Pacific,1958,3977
3,0051773,Indiscreet,1958,4211
1,0051755,I Bury the Living,1958,4410
3,0051776,The Inn of the Sixth Happiness,1958,4849
3,0051459,Cat on a Hot Tin Roof,1958,6012
3,0051579,Love Is My Profession,1958,6938
0,0051422,Blood of the Vampire,1958,7054
0,0051808,The Hidden Fortress,1958,7135
1,0051786,It! The Terror from Beyond Space,1958,7606
3,0052017,Brink of Life,1958,8344
3,0051758,I Want To Live!,1958,8450
0,0053198,The 400 Blows,1959,236
3,53285,Sleeping Beauty,1959,474
3,0052618,Ben-Hur,1959,1419
1,0052948,Journey to the Center of the Earth,1959,1256
3,0053131,The Nun&#39;s Story,1959,1555
3,0052722,Darby O’Gill and the Little People,1959,1591
3,0053291,Some Like It Hot,1959,2023
3,0052918,Imitation of Life,1959,2095
1,0053125,North By Northwest,1959,2228
3,0053318,"Suddenly, Last Summer",1959,2645
3,0052846,The Giant Gila Monster,1959,2796
3,0051372,Araya,1959,3119
1,0053363,The Tingler,1959,3166
3,0053428,Come Dance with Me!,1959,3442
3,0053134,Good Morning (Ohay&ocirc;),1959,3525
1,0052861,The Great War,1959,3608
3,0052844,Ghost of Dragstrip Hollow,1959,4050
2,0052655,A Bucket of Blood,1959,4065
1,0052561,Anatomy of a Murder,1959,4199
3,0051744,House on Haunted Hill,1959,4373
3,0054462,The Wasp Woman,1959,4392
3,0052602,The Bat,1959,4523
3,0052847,Gidget,1959,6405
1,0053388,Battle in Outer Space,1959,6645
0,0052572,Apur Sansar,1959,6833
1,0053221,Rio Bravo,1959,6901
3,0053172,Pillow Talk,1959,8392
0,0053454,"The World Flesh and The Devil, The",1959,8677
1,0052077,Plan 9 from Outer Space,1959,9161
1,0156843,Night of the Ghouls,1959,9169
3,0053285,Sleeping Beauty,1959,9209
3,0052654,The Bridge,1959,9379
2,0054469,Where the Boys Are,1960,590
3,0053459,Les yeux sans visage,1960,656
0,0053472,A bout de souffle,1960,799
0,0054047,The Magnificent Seven,1960,1295
2,0054331,Spartacus,1960,1273
3,0053946,Inherit the Wind,1960,1712
3,0053604,The Apartment,1960,1995
3,0054215,Psycho,1960,2039
3,0053804,Exodus,1960,2144
2,0054022,Let’s Make Love,1960,2546
3,0053579,Late Autumn,1960,2808
3,0054333,Body in the Web,1960,2950
2,0054248,Rocco and His Brothers,1960,2988
3,0054067,Black Sunday,1960,3286
1,0054377,Testament of Orpheus,1960,3294
3,0154683,Jigoku (Hell or The Sinners of Hell),1960,3328
3,0053719,The City of the Dead,1960,3634
3,0054494,Zazie dans le metro,1960,3827
3,0054049,Make Mine Mink,1960,4117
3,0054452,The Truth,1960,5122
3,0054343,The Story of Ruth,1960,5123
3,0053976,The Virgin Spring,1960,5380
3,0054476,Wild River,1960,6146
2,0053779,La Dolce Vita,1960,6080
3,0054749,La ciociara,1960,6756
2,0054167,Peeping Tom,1960,6796
0,0054407,Le Trou,1960,6854
3,0053677,The Brides of Dracula,1960,8275
2,0054389,Shoot the Piano Player,1960,8367
1,0054279,School for Scoundrels,1960,8566
3,0053732,Conspiracy of Hearts,1960,8992
2,0054198,Nerve on Sunday,1960,9026
1,0053250,First Spaceship on Venus,1960,9207
0,0054387,The Time Machine,1960,9338
1,0054460,The Bad Sleep Well,1960,9894
3,0053666,Les Bonnes Femmes,1960,9992
1,0055630,Yojimbo,1961,660
3,0054743,The Children&#39;s Hour,1961,833
0,0055294,The Phantom Planet,1961,1292
2,0054698,Breakfast at Tiffany’s,1961,1191
0,0055207,Mysterious Island,1961,1257
3,0055571,Underworld U.S.A.,1961,1165
3,0055254,One Hundred and One Dalmatians,1961,1171
1,0054847,El Cid,1961,1546
3,0055184,The Misfits,1961,1365
0,0054997,The Hustler,1961,1958
3,0055256,"One, Two, Three",1961,2392
3,0055614,West Side Story,1961,2560
0,0054673,The Beast of Yucca Flats,1961,2797
3,0054692,Blue Hawaii,1961,3724
3,0055278,Paris Blues,1961,3909
3,0055471,Splendor in the Grass,1961,4198
3,0055506,A Taste of Honey,1961,4539
3,0055277,The Parent Trap,1961,4580
3,0055353,A Raisin in the Sun,1961,5485
3,0055458,Snow White and the Three Stooges,1961,5797
3,0054130,La Notte,1961,6102
0,0055198,Mothra,1961,6448
0,0055572,A Woman Is a Woman,1961,6539
1,0054953,The Guns of Navarone,1961,6653
3,0054777,The Curse of the Werewolf,1961,7344
3,0055082,"Leon Morin, Priest",1961,7798
3,0054599,Accattone,1961,7831
0,0055499,Through a Glass Darkly,1961,7968
3,0055018,The Innocents,1961,8019
3,0054879,Flame in the Streets,1961,8676
2,0055093,Lola,1961,9268
3,0055047,King of Kings,1961,9607
1,0055032,Jules and Jim,1962,237
1,0056111,Ivanovo detstvo,1962,691
0,0056172,Lawrence of Arabia,1962,1042
3,0056687,What Ever Happened to Baby Jane?,1962,1298
3,0056193,Lolita,1962,1279
3,0056592,To Kill a Mockingbird,1962,1108
3,0055894,The Day of the Triffids,1962,1613
1,0056218,The Manchurian Candidate,1962,1954
1,0057427,The Trial,1962,2183
3,0056262,The Music Man,1962,2430
3,0055830,Carnival of Souls,1962,2591
3,0055852,Cleo from 5 to 7,1962,2609
2,0052646,The Brain That Wouldn&#39;t Die,1962,2762
3,0056048,Gypsy,1962,3079
0,0059616,The Trial of Joan of Arc,1962,3160
3,0057239,The L-Shaped Room,1962,3829
0,0056119,La Jetee,1962,3845
2,0055902,The Devil&#39;s Hand,1962,4407
3,0055910,Les dimanches de Ville d’Avray,1962,4481
2,0056575,That Touch of Mink,1962,4513
1,0055928,Dr. No,1962,4637
3,0056241,The Miracle Worker,1962,5686
3,0056142,King Kong vs. Godzilla,1962,6119
3,0056059,Hatari!,1962,6332
3,0056194,The Loneliness of the Long Distance Runner,1962,6516
2,0055805,Boccaccio &acute;70,1962,7120
3,0055728,Advise &amp; Consent,1962,7159
0,0054949,War of the Buttons,1962,7312
1,0055832,Cartouche,1962,7440
1,0055763,Atraco a las tres,1962,7588
3,0056671,Walk on the Wild Side,1962,8673
3,0056663,Vivre Sa Vie,1962,8849
0,0056197,The Longest Day,1962,9106
1,0056452,The Treasure of the Silver Lake,1962,9690
0,1180329,Antoine and Colette,1962,9920
0,0056058,Hara-Kiri,1962,9818
0,0057115,The Great Escape,1963,202
2,0057187,Irma la Douce,1963,607
1,0057413,The Pink Panther,1963,629
1,0056800,55 Days at Peking,1963,1251
1,0056884,The Bakery Girl of Monceau,1963,1635
2,0056923,Charade,1963,1984
0,0057261,Lord of the Flies,1963,1990
0,0057495,Shock Corridor,1963,2102
3,0056869,The Birds,1963,2345
2,0056860,Beach Party,1963,2549
3,0056912,Carry on Cabby,1963,2772
1,0057345,Contempt,1963,3382
3,0056891,Bye Bye Birdie,1963,3725
0,0057546,The Sword in the Stone,1963,3810
0,0336693,Khaneh siah ast (The House is Black),1963,3939
3,0057129,The Haunting,1963,4206
2,0057226,The Kiss of the Vampire,1963,4331
3,0057542,Summer Magic,1963,4347
3,0056983,Dementia 13,1963,4394
3,0057590,Tom Jones,1963,4494
3,0057076,From Russia with Love,1963,4659
1,0057693,X: The Man with the X-Ray Eyes,1963,4951
3,0057329,"Move Over, Darling",1963,5230
3,0057611,The Silence,1963,5379
1,0057449,The Raven,1963,5712
0,0058164,The Guest,1963,5772
3,0056801,8&frac12;,1963,5846
3,0056443,Sanjuro,1963,6044
1,0057643,El verdugo,1963,6327
0,0057215,Atragon,1963,6460
3,0057541,Summer Holiday,1963,6514
3,0057490,The Servant,1963,6988
3,0056910,Suzanne’s Career,1963,7925
1,0057358,Winter Light,1963,7969
1,0057180,The Incredible Journey,1963,8440
1,0057623,Unearthly Stranger,1963,8648
3,0057193,It’s a Mad Mad Mad Mad World,1963,9226
3,0056937,Cleopatra,1963,9388
1,0057687,Winnetou,1963,9686
0,0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,341
1,0058461,Per un pugno di dollari (A Fisful of Dollars),1964,661
3,0058331,Mary Poppins,1964,701
1,0058536,"Rudolph, the Red-Nosed Reindeer",1964,1600
2,0058139,Der Geteilte Himmel (Divided Heaven),1964,1198
0,0058625,Woman in the Dunes,1964,1212
1,0057878,Bedtime Story,1964,1250
1,0058100,First Men in the Moon,1964,1253
1,0057259,The Long Ships,1964,1254
3,0058385,My Fair Lady,1964,1688
1,0058182,A Hard Day’s Night,1964,1957
3,0057869,Band of Outsiders,1964,2204
2,0057840,The Americanization of Emily,1964,2385
0,0058777,Zulu,1964,2483
2,0057887,Bikini Beach,1964,2557
2,0058324,Man’s Favorite Sport?,1964,2720
3,0058335,Marriage Italian Style,1964,2766
3,0058213,"Hush...Hush, Sweet Charlotte",1964,2922
1,0058715,The Gospel According to St. Matthew,1964,3189
0,0058263,King &amp; Country,1964,3250
0,0058430,Onibaba,1964,3327
1,0058083,Fail-Safe,1964,3569
0,0058725,Viva Las Vegas,1964,3680
1,0058150,Goldfinger,1964,3807
3,0057997,Dead Ringer,1964,4263
3,0058450,The Umbrellas of Cherbourg,1964,4356
1,0058700,The Last Man on Earth,1964,4376
3,0058658,Code Name: Tiger,1964,4484
1,0059825,The Train,1964,4497
3,0058544,"Ghidorah, the Three-Headed Monster",1964,4501
1,0057918,Carry On Cleo,1964,4673
3,0058708,The Unsinkable Molly Brown,1964,5513
3,0058003,Red Desert,1964,6112
1,0058379,Godzilla vs. The Thing (Mothra vs. Godzilla),1964,6326
3,0058329,Marnie,1964,6402
1,0058586,A shot in the dark,1964,6555
3,0057933,The Chalk Garden,1964,7202
3,0058409,Nikutai no mon [Gate of Flesh],1964,7236
3,0058695,La tia Tula,1964,7399
3,0058564,Seduced and abandoned,1964,7804
2,0058659,The Time Travelers,1964,7991
1,0057380,Old Shatterhand,1964,9689
1,0058751,Winnetou: The Red Gentleman,1964,9692
0,0058709,Amongst Vultures,1964,9695
1,0058553,The Yellow One,1964,9697
3,0059742,The Sound of Music,1965,601
0,0059212,Gulliver’s Travels Beyond the Moon,1965,2075
3,0059229,Juliet of the Spirits,1965,2186
3,0059646,Repulsion,1965,2338
3,0059764,A Study in Terror,1965,2389
2,0059800,Thunderball,1965,2390
3,0059793,That Darn Cat!,1965,2487
1,0059319,The Ipcress File,1965,2569
1,0058898,Alphaville,1965,3116
0,0059578,For a Few Dollars More,1965,3413
0,0059183,The Flight of the Phoenix,1965,3432
3,0059956,Viva Maria!,1965,3475
3,0059314,Inside Daisy Clover,1965,3543
3,0059084,Darling,1965,3623
3,0059170,"Faster, Pussycat! Kill! Kill!",1965,3649
3,0059607,The Pleasure Girls,1965,3828
1,0059113,Doctor Zhivago,1965,5884
3,0058997,Bunny Lake Is Missing,1965,5960
2,0059346,Invasion of Astro-Monster,1965,6346
2,0059080,Daikaiju Gamera,1965,6428
1,0059205,Frankenstein Conquers the World,1965,6652
0,0059348,Kapurush,1965,6899
3,0059100,Devils of Darkness,1965,7109
3,0058361,Mne dvadtsat let (I am twenty),1965,8189
0,0058212,How to Murder Your Wife,1965,8204
3,0059573,A Patch of Blue,1965,8694
0,0059631,The Railrodder,1965,9157
1,0059958,The Oil Prince,1965,9687
0,0059915,Winnetou: The Last Shot,1965,9691
